id,file,source_file,group,habitat,season,func,element,quality_status,problem_flags,batch,qa_sheet,width,height,tags,ko,en,scientific_name,source_manifest,source_policy
bio_0055,data/species_codex/generated/pixel_art_assets/slices/bio_0055_bittersweet_nightshade.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0055_bittersweet_nightshade.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,200,200,"flower,meadow,spring,seed,sun",왕배풍등,bittersweet nightshade,Solanum dulcamara,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0056,data/species_codex/generated/pixel_art_assets/slices/bio_0056_mayapple.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0056_mayapple.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,198,195,"flower,meadow,spring,seed,sun",mayapple (Podophyllum peltatum),mayapple,Podophyllum peltatum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0057,data/species_codex/generated/pixel_art_assets/slices/bio_0057_northern_red_oak.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0057_northern_red_oak.png,tree,forest,autumn,seed,earth,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,170,196,"tree,forest,autumn,seed,earth",루브라참나무,northern red oak,Quercus rubra,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0058,data/species_codex/generated/pixel_art_assets/slices/bio_0058_eastern_redcedar.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0058_eastern_redcedar.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,181,202,"flower,meadow,spring,seed,sun",eastern redcedar (Juniperus virginiana),eastern redcedar,Juniperus virginiana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0059,data/species_codex/generated/pixel_art_assets/slices/bio_0059_scots_pine.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0059_scots_pine.png,tree,forest,winter,shelter,earth,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,202,194,"tree,forest,winter,shelter,earth",구주소나무,Scots pine,Pinus sylvestris,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0060,data/species_codex/generated/pixel_art_assets/slices/bio_0060_tree_of_heaven.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0060_tree_of_heaven.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,183,213,"flower,meadow,spring,seed,sun",가죽나무,tree-of-heaven,Ailanthus altissima,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0061,data/species_codex/generated/pixel_art_assets/slices/bio_0061_american_sweetgum.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0061_american_sweetgum.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,222,214,"flower,meadow,spring,seed,sun",미국풍나무,American sweetgum,Liquidambar styraciflua,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0062,data/species_codex/generated/pixel_art_assets/slices/bio_0062_tansy.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0062_tansy.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,171,201,"flower,meadow,spring,seed,sun",tansy (Tanacetum vulgare),tansy,Tanacetum vulgare,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0063,data/species_codex/generated/pixel_art_assets/slices/bio_0063_creeping_buttercup.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0063_creeping_buttercup.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,179,190,"flower,meadow,spring,seed,sun",Creeping buttercup (Ranunculus repens),Creeping buttercup,Ranunculus repens,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0064,data/species_codex/generated/pixel_art_assets/slices/bio_0064_common_bracken.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0064_common_bracken.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,155,221,"flower,meadow,spring,seed,sun",고사리,common bracken,Pteridium aquilinum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0065,data/species_codex/generated/pixel_art_assets/slices/bio_0065_common_blue_violet.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0065_common_blue_violet.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,212,188,"flower,meadow,spring,seed,sun",종지나물,common blue violet,Viola sororia,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0066,data/species_codex/generated/pixel_art_assets/slices/bio_0066_white_snakeroot.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0066_white_snakeroot.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,161,200,"flower,meadow,spring,seed,sun",서양등골나물,white snakeroot,Ageratina altissima,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0067,data/species_codex/generated/pixel_art_assets/slices/bio_0067_creosote_bush.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0067_creosote_bush.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,182,191,"flower,meadow,spring,seed,sun",Creosote Bush (Larrea tridentata),Creosote Bush,Larrea tridentata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0068,data/species_codex/generated/pixel_art_assets/slices/bio_0068_japanese_honeysuckle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0068_japanese_honeysuckle.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,197,199,"flower,meadow,spring,seed,sun",인동덩굴,Japanese honeysuckle,Lonicera japonica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0069,data/species_codex/generated/pixel_art_assets/slices/bio_0069_common_sow_thistle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0069_common_sow_thistle.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,155,195,"flower,meadow,spring,seed,sun",방가지똥,Common Sow-thistle,Sonchus oleraceus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0070,data/species_codex/generated/pixel_art_assets/slices/bio_0070_eastern_redbud.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0070_eastern_redbud.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,201,201,"flower,meadow,spring,seed,sun",eastern redbud (Cercis canadensis),eastern redbud,Cercis canadensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0071,data/species_codex/generated/pixel_art_assets/slices/bio_0071_christmas_fern.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0071_christmas_fern.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,154,225,"flower,meadow,spring,seed,sun",Christmas fern (Polystichum acrostichoides),Christmas fern,Polystichum acrostichoides,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0072,data/species_codex/generated/pixel_art_assets/slices/bio_0072_ghost_pipe.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0072_ghost_pipe.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,132,233,"flower,meadow,spring,seed,sun",수정난풀,Ghost Pipe,Monotropa uniflora,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0073,data/species_codex/generated/pixel_art_assets/slices/bio_0073_jack_in_the_pulpit.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0073_jack_in_the_pulpit.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,164,221,"flower,meadow,spring,seed,sun",Jack-in-the-Pulpit (Arisaema triphyllum),Jack-in-the-Pulpit,Arisaema triphyllum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0074,data/species_codex/generated/pixel_art_assets/slices/bio_0074_bloodroot.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0074_bloodroot.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,196,226,"flower,meadow,spring,seed,sun",bloodroot (Sanguinaria canadensis),bloodroot,Sanguinaria canadensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0075,data/species_codex/generated/pixel_art_assets/slices/bio_0075_common_chickweed.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0075_common_chickweed.png,flower,meadow,spring,seed,sun,pass,,3,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_03.png,187,215,"flower,meadow,spring,seed,sun",별꽃,common chickweed,Stellaria media,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0076,data/species_codex/generated/pixel_art_assets/slices/bio_0076_sensitive_fern.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0076_sensitive_fern.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,197,220,"flower,meadow,spring,seed,sun",야산고비,sensitive fern,Onoclea sensibilis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0077,data/species_codex/generated/pixel_art_assets/slices/bio_0077_english_oak.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0077_english_oak.png,tree,forest,autumn,seed,earth,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,179,218,"tree,forest,autumn,seed,earth",English oak (Quercus robur),English oak,Quercus robur,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0078,data/species_codex/generated/pixel_art_assets/slices/bio_0078_common_toadflax.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0078_common_toadflax.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,158,236,"flower,meadow,spring,seed,sun",좁은잎해란초,common toadflax,Linaria vulgaris,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0079,data/species_codex/generated/pixel_art_assets/slices/bio_0079_red_berried_elder.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0079_red_berried_elder.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,187,221,"flower,meadow,spring,seed,sun",덧나무,red-berried elder,Sambucus racemosa,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0080,data/species_codex/generated/pixel_art_assets/slices/bio_0080_common_hawthorn.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0080_common_hawthorn.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,208,220,"flower,meadow,spring,seed,sun",common hawthorn (Crataegus monogyna),common hawthorn,Crataegus monogyna,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0081,data/species_codex/generated/pixel_art_assets/slices/bio_0081_american_tuliptree.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0081_american_tuliptree.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,203,223,"flower,meadow,spring,seed,sun",백합나무,American tuliptree,Liriodendron tulipifera,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0082,data/species_codex/generated/pixel_art_assets/slices/bio_0082_orchard_grass.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0082_orchard_grass.png,flower,meadow,spring,seed,sun,pass,,4,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_04.png,184,224,"flower,meadow,spring,seed,sun",오리새,orchard grass,Dactylis glomerata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
